ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,displayName,PriceNumerator,PriceDenominator,FullDescription
NSECO,122563,2,NATURALGAS,NATURALGAS24MAR230PE,OPTFUT,NATURALGAS-OPTFUT,4408100122563,45.05,24.55,49,0.05,1,1250,4100100000014,,2024-03-21T14:30:00,230,4,NATURALGAS 21MAR2024 PE 230,1,1,NATURALGAS24MAR230PE
NSECO,122635,2,WTICRUDE,WTICRUDE24FEB6050PE,OPTFUT,WTICRUDE-OPTFUT,4404500122635,620,94.6,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,6050,4,WTICRUDE 14FEB2024 PE 6050,1,1,WTICRUDE24FEB6050PE
NSECO,123040,2,GOLDM,GOLDM24FEB65600PE,OPTFUT,GOLDM-OPTFUT,4405400123040,6388.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,65600,4,GOLDM 23FEB2024 PE 65600,1,1,GOLDM24FEB65600PE
NSECO,123255,2,GOLD,GOLD24JAN58800CE,OPTFUT,GOLD-OPTFUT,4402400123255,10652.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,58800,3,GOLD 24JAN2024 CE 58800,1,1,GOLD24JAN58800CE
NSECO,124329,2,SILVERM,SILVERM24AUG65250CE,OPTFUT,SILVERM-OPTFUT,4423400124329,21305.5,10404.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,65250,3,SILVERM 21AUG2024 CE 65250,1,1,SILVERM24AUG65250CE
NSECO,125038,2,GOLDM,GOLDM24FEB61200PE,OPTFUT,GOLDM-OPTFUT,4405400125038,1398,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,61200,4,GOLDM 23FEB2024 PE 61200,1,1,GOLDM24FEB61200PE
NSECO,123313,2,GOLD,GOLD24MAR56600CE,OPTFUT,GOLD-OPTFUT,4408600123313,14268.5,3105.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,56600,3,GOLD 26MAR2024 CE 56600,1,1,GOLD24MAR56600CE
NSECO,124559,2,GOLD,GOLD24JAN63500CE,OPTFUT,GOLD-OPTFUT,4402400124559,3741,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63500,3,GOLD 24JAN2024 CE 63500,1,1,GOLD24JAN63500CE
NSECO,122335,2,GOLD,GOLD24JAN62800PE,OPTFUT,GOLD-OPTFUT,4402400122335,2513.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,62800,4,GOLD 24JAN2024 PE 62800,1,1,GOLD24JAN62800PE
NSECO,122036,2,GOLD,GOLD24JUL62100CE,OPTFUT,GOLD-OPTFUT,4420700122036,10967.5,2519.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,62100,3,GOLD 25JUL2024 CE 62100,1,1,GOLD24JUL62100CE
NSECO,124039,2,SILVERM,SILVERM24FEB67250CE,OPTFUT,SILVERM-OPTFUT,4405100124039,13875,2395,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,67250,3,SILVERM 20FEB2024 CE 67250,1,1,SILVERM24FEB67250CE
NSECO,124635,2,COPPER,COPPER24FEB695CE,OPTFUT,COPPER-OPTFUT,4405100124635,117.69,0.01,71,0.01,1,2500,4100100000008,,2024-02-20T14:30:00,695,3,COPPER 20FEB2024 CE 695,1,1,COPPER24FEB695CE
NSECO,123077,2,COPPER,COPPER24JAN710CE,OPTFUT,COPPER-OPTFUT,4401900123077,93.58,0.01,71,0.01,1,2500,4100100000008,,2024-01-19T14:30:00,710,3,COPPER 19JAN2024 CE 710,1,1,COPPER24JAN710CE
NSECO,125247,2,NATURALGAS,NATURALGAS24FEB145CE,OPTFUT,NATURALGAS-OPTFUT,4405300125247,85.5,49.7,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,145,3,NATURALGAS 22FEB2024 CE 145,1,1,NATURALGAS24FEB145CE
NSECO,124354,2,SILVERM,SILVERM24AUG68250PE,OPTFUT,SILVERM-OPTFUT,4423400124354,3152.5,0.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,68250,4,SILVERM 21AUG2024 PE 68250,1,1,SILVERM24AUG68250PE
NSECO,124327,2,SILVERM,SILVERM24AUG65000CE,OPTFUT,SILVERM-OPTFUT,4423400124327,21538,10572,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,65000,3,SILVERM 21AUG2024 CE 65000,1,1,SILVERM24AUG65000CE
NSECO,122603,2,WTICRUDE,WTICRUDE24FEB5250PE,OPTFUT,WTICRUDE-OPTFUT,4404500122603,162.1,0.1,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,5250,4,WTICRUDE 14FEB2024 PE 5250,1,1,WTICRUDE24FEB5250PE
NSECO,123453,2,GOLD,GOLD24MAY58500CE,OPTFUT,GOLD-OPTFUT,4414800123453,13577,3201,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,58500,3,GOLD 27MAY2024 CE 58500,1,1,GOLD24MAY58500CE
NSECO,124796,2,GOLDM,GOLDM24JAN62200CE,OPTFUT,GOLDM-OPTFUT,4402400124796,5688.5,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,62200,3,GOLDM 24JAN2024 CE 62200,1,1,GOLDM24JAN62200CE
NSECO,124143,2,SILVERM,SILVERM24APR67500CE,OPTFUT,SILVERM-OPTFUT,4411000124143,15417,4791,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,67500,3,SILVERM 19APR2024 CE 67500,1,1,SILVERM24APR67500CE
NSECO,124595,2,NATURALGAS,NATURALGAS24JAN330CE,OPTFUT,NATURALGAS-OPTFUT,4402300124595,3.05,0.05,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,330,3,NATURALGAS 23JAN2024 CE 330,1,1,NATURALGAS24JAN330CE
NSECO,124100,2,SILVERM,SILVERM24FEB74750PE,OPTFUT,SILVERM-OPTFUT,4405100124100,5954.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,74750,4,SILVERM 20FEB2024 PE 74750,1,1,SILVERM24FEB74750PE
NSECO,122880,2,WTICRUDE,WTICRUDE24JAN8100CE,OPTFUT,WTICRUDE-OPTFUT,4401700122880,3.1,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,8100,3,WTICRUDE 17JAN2024 CE 8100,1,1,WTICRUDE24JAN8100CE
NSECO,123161,2,COPPER,COPPER24MAR690CE,OPTFUT,COPPER-OPTFUT,4407900123161,130.59,9.27,71,0.01,1,2500,4100100000008,,2024-03-19T14:30:00,690,3,COPPER 19MAR2024 CE 690,1,1,COPPER24MAR690CE
NSECO,122628,2,WTICRUDE,WTICRUDE24FEB5900CE,OPTFUT,WTICRUDE-OPTFUT,4404500122628,730.9,112.1,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,5900,3,WTICRUDE 14FEB2024 CE 5900,1,1,WTICRUDE24FEB5900CE
NSECO,121976,2,GOLD,GOLD24MAY61900PE,OPTFUT,GOLD-OPTFUT,4414800121976,1876.5,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,61900,4,GOLD 27MAY2024 PE 61900,1,1,GOLD24MAY61900PE
NSECO,124698,2,SILVERM,SILVERM24FEB78750CE,OPTFUT,SILVERM-OPTFUT,4405100124698,3186.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,78750,3,SILVERM 20FEB2024 CE 78750,1,1,SILVERM24FEB78750CE
NSECO,122235,2,SILVERM,SILVERM24FEB77750CE,OPTFUT,SILVERM-OPTFUT,4405100122235,3812.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,77750,3,SILVERM 20FEB2024 CE 77750,1,1,SILVERM24FEB77750CE
NSECO,123017,2,SILVERM,SILVERM24FEB79750CE,OPTFUT,SILVERM-OPTFUT,4405100123017,2638.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,79750,3,SILVERM 20FEB2024 CE 79750,1,1,SILVERM24FEB79750CE
NSECO,124807,2,GOLDM,GOLDM24JAN62700PE,OPTFUT,GOLDM-OPTFUT,4402400124807,2519.5,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,62700,4,GOLDM 24JAN2024 PE 62700,1,1,GOLDM24JAN62700PE
NSECO,124061,2,SILVERM,SILVERM24FEB70000CE,OPTFUT,SILVERM-OPTFUT,4405100124061,10873,922,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,70000,3,SILVERM 20FEB2024 CE 70000,1,1,SILVERM24FEB70000CE
NSECO,122117,2,GOLD,GOLD24NOV65400PE,OPTFUT,GOLD-OPTFUT,4433100122117,3034.5,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,65400,4,GOLD 26NOV2024 PE 65400,1,1,GOLD24NOV65400PE
NSECO,123377,2,GOLD,GOLD24MAR59800CE,OPTFUT,GOLD-OPTFUT,4408600123377,10672.5,616.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,59800,3,GOLD 26MAR2024 CE 59800,1,1,GOLD24MAR59800CE
NSECO,122043,2,GOLD,GOLD24SEP64400PE,OPTFUT,GOLD-OPTFUT,4426800122043,2830.5,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,64400,4,GOLD 24SEP2024 PE 64400,1,1,GOLD24SEP64400PE
NSECO,123498,2,GOLD,GOLD24JUL55600PE,OPTFUT,GOLD-OPTFUT,4420700123498,217.5,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,55600,4,GOLD 25JUL2024 PE 55600,1,1,GOLD24JUL55600PE
NSECO,124255,2,SILVERM,SILVERM24JUN68750CE,OPTFUT,SILVERM-OPTFUT,4417100124255,16140,6206,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,68750,3,SILVERM 19JUN2024 CE 68750,1,1,SILVERM24JUN68750CE
NSECO,122276,2,GOLD,GOLD24JAN62200CE,OPTFUT,GOLD-OPTFUT,4402400122276,6023.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,62200,3,GOLD 24JAN2024 CE 62200,1,1,GOLD24JAN62200CE
NSECO,121901,2,SILVERM,SILVERM24FEB77000CE,OPTFUT,SILVERM-OPTFUT,4405100121901,4332,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,77000,3,SILVERM 20FEB2024 CE 77000,1,1,SILVERM24FEB77000CE
NSECO,121723,2,SILVER,SILVER24FEB73500CE,OPTBLN,SILVER-OPTBLN,4405800121723,7038.5,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,73500,3,SILVER 27FEB2024 CE 73500,1,1,SILVER24FEB73500CE
NSECO,122046,2,NATURALGAS,NATURALGAS24FEB315PE,OPTFUT,NATURALGAS-OPTFUT,4405300122046,120.85,85.65,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,315,4,NATURALGAS 22FEB2024 PE 315,1,1,NATURALGAS24FEB315PE
NSECO,124530,2,GOLD,GOLD24MAR65300PE,OPTFUT,GOLD-OPTFUT,4408600124530,4897,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,65300,4,GOLD 26MAR2024 PE 65300,1,1,GOLD24MAR65300PE
NSECO,122202,2,GOLD,GOLD24SEP65800CE,OPTFUT,GOLD-OPTFUT,4426800122202,8649.5,2238.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,65800,3,GOLD 24SEP2024 CE 65800,1,1,GOLD24SEP65800CE
NSECO,123472,2,GOLD,GOLD24MAY59400PE,OPTFUT,GOLD-OPTFUT,4414800123472,825.5,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,59400,4,GOLD 27MAY2024 PE 59400,1,1,GOLD24MAY59400PE
NSECO,122802,2,WTICRUDE,WTICRUDE24JAN6150CE,OPTFUT,WTICRUDE-OPTFUT,4401700122802,338,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,6150,3,WTICRUDE 17JAN2024 CE 6150,1,1,WTICRUDE24JAN6150CE
NSECO,124890,2,ZINC,ZINC24FEB247.5CE,OPTFUT,ZINC-OPTFUT,4405100124890,8.66,0.01,21,0.01,1,5000,4100100000027,,2024-02-20T14:30:00,247.5,3,ZINC 20FEB2024 CE 247.5,1,1,ZINC24FEB247.5CE
NSECO,124875,2,WTICRUDE,WTICRUDE24JAN5200PE,OPTFUT,WTICRUDE-OPTFUT,4401700124875,43,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,5200,4,WTICRUDE 17JAN2024 PE 5200,1,1,WTICRUDE24JAN5200PE
NSECO,124233,2,SILVERM,SILVERM24JUN66000CE,OPTFUT,SILVERM-OPTFUT,4417100124233,18720.5,7866.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,66000,3,SILVERM 19JUN2024 CE 66000,1,1,SILVERM24JUN66000CE
NSECO,123165,2,COPPER,COPPER24MAR700CE,OPTFUT,COPPER-OPTFUT,4407900123165,118.47,3.03,71,0.01,1,2500,4100100000008,,2024-03-19T14:30:00,700,3,COPPER 19MAR2024 CE 700,1,1,COPPER24MAR700CE
NSECO,124580,2,GOLD,GOLD24JUL63600PE,OPTFUT,GOLD-OPTFUT,4420700124580,2658,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,63600,4,GOLD 25JUL2024 PE 63600,1,1,GOLD24JUL63600PE
NSECO,122452,2,COPPER,COPPER24APR750PE,OPTFUT,COPPER-OPTFUT,4411000122452,43.65,0.01,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,750,4,COPPER 19APR2024 PE 750,1,1,COPPER24APR750PE
NSECO,125027,2,GOLDM,GOLDM24FEB60700CE,OPTFUT,GOLDM-OPTFUT,4405400125027,8126.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,60700,3,GOLDM 23FEB2024 CE 60700,1,1,GOLDM24FEB60700CE
NSECO,122567,2,NATURALGAS,NATURALGAS24MAR240PE,OPTFUT,NATURALGAS-OPTFUT,4408100122567,52.7,30.2,49,0.05,1,1250,4100100000014,,2024-03-21T14:30:00,240,4,NATURALGAS 21MAR2024 PE 240,1,1,NATURALGAS24MAR240PE
NSECO,124092,2,SILVERM,SILVERM24FEB73750PE,OPTFUT,SILVERM-OPTFUT,4405100124092,5105.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,73750,4,SILVERM 20FEB2024 PE 73750,1,1,SILVERM24FEB73750PE
NSECO,123236,2,GOLD,GOLD24JAN57800PE,OPTFUT,GOLD-OPTFUT,4402400123236,9.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,57800,4,GOLD 24JAN2024 PE 57800,1,1,GOLD24JAN57800PE
NSECO,121974,2,GOLD,GOLD24MAY61800PE,OPTFUT,GOLD-OPTFUT,4414800121974,1823,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,61800,4,GOLD 27MAY2024 PE 61800,1,1,GOLD24MAY61800PE
NSECO,124997,2,SILVER,SILVER24APR72000CE,OPTBLN,SILVER-OPTBLN,4411700124997,10093.5,1510.5,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,72000,3,SILVER 26APR2024 CE 72000,1,1,SILVER24APR72000CE
NSECO,123182,2,COPPER,COPPER24MAR740PE,OPTFUT,COPPER-OPTFUT,4407900123182,37.27,0.01,71,0.01,1,2500,4100100000008,,2024-03-19T14:30:00,740,4,COPPER 19MAR2024 PE 740,1,1,COPPER24MAR740PE
NSECO,123250,2,GOLD,GOLD24JAN58500PE,OPTFUT,GOLD-OPTFUT,4402400123250,31,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,58500,4,GOLD 24JAN2024 PE 58500,1,1,GOLD24JAN58500PE
NSECO,123141,2,SILVERM,SILVERM24AUG81500CE,OPTFUT,SILVERM-OPTFUT,4423400123141,8652.5,3007.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,81500,3,SILVERM 21AUG2024 CE 81500,1,1,SILVERM24AUG81500CE
NSECO,122089,2,GOLD,GOLD24JAN63900CE,OPTFUT,GOLD-OPTFUT,4402400122089,3087,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63900,3,GOLD 24JAN2024 CE 63900,1,1,GOLD24JAN63900CE
NSECO,123249,2,GOLD,GOLD24JAN58500CE,OPTFUT,GOLD-OPTFUT,4402400123249,10967,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,58500,3,GOLD 24JAN2024 CE 58500,1,1,GOLD24JAN58500CE
NSECO,123562,2,GOLD,GOLD24JUL58800PE,OPTFUT,GOLD-OPTFUT,4420700123562,738.5,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,58800,4,GOLD 25JUL2024 PE 58800,1,1,GOLD24JUL58800PE
NSECO,125222,2,GOLDM,GOLDM24FEB64600PE,OPTFUT,GOLDM-OPTFUT,4405400125222,5057,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,64600,4,GOLDM 23FEB2024 PE 64600,1,1,GOLDM24FEB64600PE
NSECO,122300,2,COPPER,COPPER24APR700PE,OPTFUT,COPPER-OPTFUT,4411000122300,11.52,0.01,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,700,4,COPPER 19APR2024 PE 700,1,1,COPPER24APR700PE
NSECO,124442,2,GOLD,GOLD24MAR65200CE,OPTFUT,GOLD-OPTFUT,4408600124442,3999,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,65200,3,GOLD 26MAR2024 CE 65200,1,1,GOLD24MAR65200CE
NSECO,125383,2,SILVERM,SILVERM24NOV65000CE,OPTFUT,SILVERM-OPTFUT,4432500125383,24206,13356,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,65000,3,SILVERM 20NOV2024 CE 65000,1,1,SILVERM24NOV65000CE
NSECO,123819,2,ZINC,ZINC24APR240PE,OPTFUT,ZINC-OPTFUT,4411000123819,16.82,0.01,21,0.01,1,5000,4100100000027,,2024-04-19T14:30:00,240,4,ZINC 19APR2024 PE 240,1,1,ZINC24APR240PE
NSECO,124761,2,GOLDM,GOLDM24JAN60400PE,OPTFUT,GOLDM-OPTFUT,4402400124761,399.5,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,60400,4,GOLDM 24JAN2024 PE 60400,1,1,GOLDM24JAN60400PE
NSECO,121682,2,GOLD,GOLD24MAY60700CE,OPTFUT,GOLD-OPTFUT,4414800121682,11049,1786,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,60700,3,GOLD 27MAY2024 CE 60700,1,1,GOLD24MAY60700CE
NSECO,124179,2,SILVERM,SILVERM24APR72000CE,OPTFUT,SILVERM-OPTFUT,4411000124179,11124.5,2554.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,72000,3,SILVERM 19APR2024 CE 72000,1,1,SILVERM24APR72000CE
NSECO,125118,2,GOLD,GOLD24NOV59500PE,OPTFUT,GOLD-OPTFUT,4433100125118,930.5,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,59500,4,GOLD 26NOV2024 PE 59500,1,1,GOLD24NOV59500PE
NSECO,124263,2,SILVERM,SILVERM24JUN69750CE,OPTFUT,SILVERM-OPTFUT,4417100124263,15235,5667,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,69750,3,SILVERM 19JUN2024 CE 69750,1,1,SILVERM24JUN69750CE
NSECO,122829,2,WTICRUDE,WTICRUDE24JAN6800PE,OPTFUT,WTICRUDE-OPTFUT,4401700122829,1355.2,367.8,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,6800,4,WTICRUDE 17JAN2024 PE 6800,1,1,WTICRUDE24JAN6800PE
NSECO,125169,2,GOLD,GOLD24NOV62100CE,OPTFUT,GOLD-OPTFUT,4433100125169,14154,5378,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,62100,3,GOLD 26NOV2024 CE 62100,1,1,GOLD24NOV62100CE
NSECO,125319,2,SILVER,SILVER24APR70750CE,OPTBLN,SILVER-OPTBLN,4411700125319,11147.5,1968.5,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,70750,3,SILVER 26APR2024 CE 70750,1,1,SILVER24APR70750CE
NSECO,123089,2,SILVERM,SILVERM24APR79750CE,OPTFUT,SILVERM-OPTFUT,4411000123089,5289.5,584.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,79750,3,SILVERM 19APR2024 CE 79750,1,1,SILVERM24APR79750CE
NSECO,125117,2,GOLD,GOLD24NOV59500CE,OPTFUT,GOLD-OPTFUT,4433100125117,16906,7073,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,59500,3,GOLD 26NOV2024 CE 59500,1,1,GOLD24NOV59500CE
NSECO,122354,2,SILVER,SILVER24FEB74500PE,OPTBLN,SILVER-OPTBLN,4405800122354,6216,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,74500,4,SILVER 27FEB2024 PE 74500,1,1,SILVER24FEB74500PE
NSECO,125311,2,SILVER,SILVER24APR69750CE,OPTBLN,SILVER-OPTBLN,4411700125311,12022.5,2386.5,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,69750,3,SILVER 26APR2024 CE 69750,1,1,SILVER24APR69750CE
NSECO,122301,2,COPPER,COPPER24APR705CE,OPTFUT,COPPER-OPTFUT,4411000122301,120.96,10.96,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,705,3,COPPER 19APR2024 CE 705,1,1,COPPER24APR705CE
NSECO,123308,2,GOLD,GOLD24MAR56300PE,OPTFUT,GOLD-OPTFUT,4408600123308,88,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,56300,4,GOLD 26MAR2024 PE 56300,1,1,GOLD24MAR56300PE
NSECO,122588,2,WTICRUDE,WTICRUDE24FEB4900CE,OPTFUT,WTICRUDE-OPTFUT,4404500122588,1655,661.2,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,4900,3,WTICRUDE 14FEB2024 CE 4900,1,1,WTICRUDE24FEB4900CE
NSECO,122884,2,NATURALGAS,NATURALGAS24JAN250PE,OPTFUT,NATURALGAS-OPTFUT,4402300122884,59.5,27.7,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,250,4,NATURALGAS 23JAN2024 PE 250,1,1,NATURALGAS24JAN250PE
NSECO,122774,2,WTICRUDE,WTICRUDE24MAR7100CE,OPTFUT,WTICRUDE-OPTFUT,4407500122774,276.4,32.6,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,7100,3,WTICRUDE 15MAR2024 CE 7100,1,1,WTICRUDE24MAR7100CE
NSECO,121653,2,SILVER,SILVER24FEB70750PE,OPTBLN,SILVER-OPTBLN,4405800121653,3322,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,70750,4,SILVER 27FEB2024 PE 70750,1,1,SILVER24FEB70750PE
NSECO,123021,2,SILVERM,SILVERM24FEB80250CE,OPTFUT,SILVERM-OPTFUT,4405100123021,2387.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,80250,3,SILVERM 20FEB2024 CE 80250,1,1,SILVERM24FEB80250CE
NSECO,123191,2,GOLD,GOLD24JAN55600CE,OPTFUT,GOLD-OPTFUT,4402400123191,13881,2521,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,55600,3,GOLD 24JAN2024 CE 55600,1,1,GOLD24JAN55600CE
NSECO,124301,2,SILVERM,SILVERM24JUN74500CE,OPTFUT,SILVERM-OPTFUT,4417100124301,11227,3535,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,74500,3,SILVERM 19JUN2024 CE 74500,1,1,SILVERM24JUN74500CE
NSECO,122109,2,GOLDM,GOLDM24FEB65200PE,OPTFUT,GOLDM-OPTFUT,4405400122109,5854,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,65200,4,GOLDM 23FEB2024 PE 65200,1,1,GOLDM24FEB65200PE
NSECO,122976,2,SILVER,SILVER24FEB79000PE,OPTBLN,SILVER-OPTBLN,4405800122976,10575.5,1111.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,79000,4,SILVER 27FEB2024 PE 79000,1,1,SILVER24FEB79000PE
NSECO,124529,2,NATURALGAS,NATURALGAS24JAN325PE,OPTFUT,NATURALGAS-OPTFUT,4402300124529,134.7,97.2,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,325,4,NATURALGAS 23JAN2024 PE 325,1,1,NATURALGAS24JAN325PE
NSECO,122299,2,COPPER,COPPER24APR700CE,OPTFUT,COPPER-OPTFUT,4411000122299,126.98,13.74,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,700,3,COPPER 19APR2024 CE 700,1,1,COPPER24APR700CE
NSECO,124160,2,SILVERM,SILVERM24APR69500PE,OPTFUT,SILVERM-OPTFUT,4411000124160,3021.5,0.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,69500,4,SILVERM 19APR2024 PE 69500,1,1,SILVERM24APR69500PE
NSECO,124110,2,SILVERM,SILVERM24APR63250PE,OPTFUT,SILVERM-OPTFUT,4411000124110,923.5,0.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,63250,4,SILVERM 19APR2024 PE 63250,1,1,SILVERM24APR63250PE
NSECO,123435,2,GOLD,GOLD24MAY57600CE,OPTFUT,GOLD-OPTFUT,4414800123435,14569.5,3888.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,57600,3,GOLD 27MAY2024 CE 57600,1,1,GOLD24MAY57600CE
NSECO,121635,2,GOLD,GOLD24JAN61400CE,OPTFUT,GOLD-OPTFUT,4402400121635,7354.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,61400,3,GOLD 24JAN2024 CE 61400,1,1,GOLD24JAN61400CE
NSECO,124841,2,GOLDM,GOLDM24JAN57900PE,OPTFUT,GOLDM-OPTFUT,4402400124841,13,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,57900,4,GOLDM 24JAN2024 PE 57900,1,1,GOLDM24JAN57900PE
NSECO,124423,2,SILVERM,SILVERM24NOV82250PE,OPTFUT,SILVERM-OPTFUT,4432500124423,10115.5,3048.5,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,82250,4,SILVERM 20NOV2024 PE 82250,1,1,SILVERM24NOV82250PE
NSECO,122434,2,SILVER,SILVER24FEB66750PE,OPTBLN,SILVER-OPTBLN,4405800122434,1321,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,66750,4,SILVER 27FEB2024 PE 66750,1,1,SILVER24FEB66750PE
NSECO,123365,2,GOLD,GOLD24MAR59200CE,OPTFUT,GOLD-OPTFUT,4408600123365,11391.5,1003.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,59200,3,GOLD 26MAR2024 CE 59200,1,1,GOLD24MAR59200CE
NSECO,122321,2,COPPER,COPPER24APR705PE,OPTFUT,COPPER-OPTFUT,4411000122321,13.64,0.01,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,705,4,COPPER 19APR2024 PE 705,1,1,COPPER24APR705PE
NSECO,122579,2,WTICRUDE,WTICRUDE24JAN4850PE,OPTFUT,WTICRUDE-OPTFUT,4401700122579,6.2,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,4850,4,WTICRUDE 17JAN2024 PE 4850,1,1,WTICRUDE24JAN4850PE
NSECO,123509,2,GOLD,GOLD24JUL56200CE,OPTFUT,GOLD-OPTFUT,4420700123509,17440,6571,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,56200,3,GOLD 25JUL2024 CE 56200,1,1,GOLD24JUL56200CE
