ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
NSEFO,104579,2,GLENMARK,GLENMARK26AUG2660PE,OPTSTK,GLENMARK-OPTSTK,2623700104579,502.65,254.55,11251,0.05,375,1,1100100007406,GLENMARK,2026-08-25T14:30:00,2660,4,GLENMARK 25AUG2026 PE 2660,1,1,GLENMARK26AUG2660PE
NSEFO,42060,2,POLICYBZR,POLICYBZR26OCT2400CE,OPTSTK,POLICYBZR-OPTSTK,2630000042060,30.45,0.05,14001,0.05,350,1,1100100006656,POLICYBZR,2026-10-27T14:30:00,2400,3,POLICYBZR 27OCT2026 CE 2400,1,1,POLICYBZR26OCT2400CE
NSEFO,52261,2,BANKNIFTY,BANKNIFTY26SEP40500PE,OPTIDX,BANKNIFTY-OPTIDX,2627200052261,20.05,0.05,601,0.05,30,1,-1,Nifty Bank,2026-09-29T14:30:00,40500,4,BANKNIFTY 29SEP2026 PE 40500,1,1,BANKNIFTY26SEP40500PE
NSEFO,44854,2,CAMS,CAMS26AUG420CE,OPTSTK,CAMS-OPTSTK,2623700044854,417.3,320.7,33001,0.05,825,1,1100100000342,CAMS,2026-08-25T14:30:00,420,3,CAMS 25AUG2026 CE 420,1,1,CAMS26AUG420CE
NSEFO,153225,2,VOLTAS,VOLTAS26AUG880CE,OPTSTK,VOLTAS-OPTSTK,2623700153225,479.45,324.65,18751,0.05,375,1,1100100003718,VOLTAS,2026-08-25T14:30:00,880,3,VOLTAS 25AUG2026 CE 880,1,1,VOLTAS26AUG880CE
NSEFO,50434,2,FINNIFTY,FINNIFTY26OCT29700PE,OPTIDX,FINNIFTY-OPTIDX,2630000050434,3822.65,2344.65,1801,0.05,60,1,-1,Nifty Fin Service,2026-10-27T14:30:00,29700,4,FINNIFTY 27OCT2026 PE 29700,1,1,FINNIFTY26OCT29700PE
NSEFO,105321,2,GMRAIRPORT,GMRAIRPORT26AUG142PE,OPTSTK,GMRAIRPORT-OPTSTK,2623700105321,56.56,16.56,209251,0.01,6975,1,1100100013528,GMRAIRPORT,2026-08-25T14:30:00,142,4,GMRAIRPORT 25AUG2026 PE 142,1,1,GMRAIRPORT26AUG142PE
NSEFO,45926,2,INDUSTOWER,INDUSTOWER26AUG490PE,OPTSTK,INDUSTOWER-OPTSTK,2623700045926,139.55,99.55,68001,0.05,1700,1,1100100029135,INDUSTOWER,2026-08-25T14:30:00,490,4,INDUSTOWER 25AUG2026 PE 490,1,1,INDUSTOWER26AUG490PE
NSEFO,54548,2,APLAPOLLO,APLAPOLLO26SEP1820PE,OPTSTK,APLAPOLLO-OPTSTK,2627200054548,46.2,6.2,14001,0.05,350,1,1100100025780,APLAPOLLO,2026-09-29T14:30:00,1820,4,APLAPOLLO 29SEP2026 PE 1820,1,1,APLAPOLLO26SEP1820PE
NSEFO,86993,2,JSWSTEEL,JSWSTEEL26OCT1280PE,OPTSTK,JSWSTEEL-OPTSTK,2630000086993,83.9,33.5,20251,0.05,675,1,1100100011723,JSWSTEEL,2026-10-27T14:30:00,1280,4,JSWSTEEL 27OCT2026 PE 1280,1,1,JSWSTEEL26OCT1280PE
NSEFO,40433,2,APLAPOLLO,APLAPOLLO26AUG2460PE,OPTSTK,APLAPOLLO-OPTSTK,2623700040433,550.85,332.55,14001,0.05,350,1,1100100025780,APLAPOLLO,2026-08-25T14:30:00,2460,4,APLAPOLLO 25AUG2026 PE 2460,1,1,APLAPOLLO26AUG2460PE
NSEFO,75699,2,BEL,BEL26AUG310CE,OPTSTK,BEL-OPTSTK,2623700075699,118.2,75,57001,0.05,1425,1,1100100000383,BEL,2026-08-25T14:30:00,310,3,BEL 25AUG2026 CE 310,1,1,BEL26AUG310CE
