ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
NSECD,14232,2,GBPUSD,GBPUSD26JUN1.31CE,OPTCUR,GBPUSD-OPTCUR,3617600014232,0.0437,0.0233,10001,0.0001,1,95925.5,3100100000042,,2026-06-25T14:30:00,1.31,3,GBPUSD 25JUN2026 CE 1.31,959255,10000,GBPUSD26JUN1.31CE
NSECD,3057,2,GBPINR,GBPINR26717122PE,OPTCUR,GBPINR-OPTCUR,3619800003057,0.285,0.08,10001,0.0025,1,1000,3100100000026,,2026-07-17T14:30:00,122,4,GBPINR 17JUL2026 PE 122,1,1,GBPINR26717122PE
NSECD,5572,2,EURINR,EURINR26731114CE,OPTCUR,EURINR-OPTCUR,3621200005572,1.495,0.76,10001,0.0025,1,1000,3100100000025,,2026-07-31T14:30:00,114,3,EURINR 31JUL2026 CE 114,1,1,EURINR26731114CE
NSECD,2867,2,EURINR,EURINR26DEC104.5PE,OPTCUR,EURINR-OPTCUR,3636300002867,0.395,0.21,10001,0.0025,1,1000,3100100000025,,2026-12-29T14:30:00,104.5,4,EURINR 29DEC2026 PE 104.5,1,1,EURINR26DEC104.5PE
NSECD,3951,2,EURINR,EURINR26JUL104.75PE,OPTCUR,EURINR-OPTCUR,3621000003951,0.095,0.025,10001,0.0025,1,1000,3100100000025,,2026-07-29T14:30:00,104.75,4,EURINR 29JUL2026 PE 104.75,1,1,EURINR26JUL104.75PE
NSECD,11462,2,USDINR,USDINR26JUL101PE,OPTCUR,USDINR-OPTCUR,3621000011462,5.3475,4.1875,10001,0.0025,1,1000,3100100000001,,2026-07-29T14:30:00,101,4,USDINR 29JUL2026 PE 101,1,1,USDINR26JUL101PE
NSECD,11052,2,GBPINR,GBPINR26DEC119.75PE,OPTCUR,GBPINR-OPTCUR,3636300011052,0.735,0.415,10001,0.0025,1,1000,3100100000026,,2026-12-29T14:30:00,119.75,4,GBPINR 29DEC2026 PE 119.75,1,1,GBPINR26DEC119.75PE
NSECD,6076,2,USDINR,USDINR2670386CE,OPTCUR,USDINR-OPTCUR,3618400006076,10.6725,9.4675,10001,0.0025,1,1000,3100100000001,,2026-07-03T14:30:00,86,3,USDINR 03JUL2026 CE 86,1,1,USDINR2670386CE
NSECD,7012,2,EURINR,EURINR26JUN103.5PE,OPTCUR,EURINR-OPTCUR,3617600007012,0.01,0.0025,10001,0.0025,1,1000,3100100000025,,2026-06-25T14:30:00,103.5,4,EURINR 25JUN2026 PE 103.5,1,1,EURINR26JUN103.5PE
NSECD,15471,2,EURINR,EURINR26612104.75PE,OPTCUR,EURINR-OPTCUR,3616300015471,0.0075,0.0025,10001,0.0025,1,1000,3100100000025,,2026-06-12T14:30:00,104.75,4,EURINR 12JUN2026 PE 104.75,1,1,EURINR26612104.75PE
NSECD,4147,2,GBPINR,GBPINR26619120.25PE,OPTCUR,GBPINR-OPTCUR,3617000004147,0.025,0.0025,10001,0.0025,1,1000,3100100000026,,2026-06-19T14:30:00,120.25,4,GBPINR 19JUN2026 PE 120.25,1,1,GBPINR26619120.25PE
NSECD,9834,2,USDINR,USDINR26JUL91PE,OPTCUR,USDINR-OPTCUR,3621000009834,0.03,0.005,10001,0.0025,1,1000,3100100000001,,2026-07-29T14:30:00,91,4,USDINR 29JUL2026 PE 91,1,1,USDINR26JUL91PE
NSECD,4222,2,GBPINR,GBPINR26619126.25PE,OPTCUR,GBPINR-OPTCUR,3617000004222,0.94,0.245,10001,0.0025,1,1000,3100100000026,,2026-06-19T14:30:00,126.25,4,GBPINR 19JUN2026 PE 126.25,1,1,GBPINR26619126.25PE
NSECD,15487,2,EURINR,EURINR26612106.75PE,OPTCUR,EURINR-OPTCUR,3616300015487,0.05,0.0025,10001,0.0025,1,1000,3100100000025,,2026-06-12T14:30:00,106.75,4,EURINR 12JUN2026 PE 106.75,1,1,EURINR26612106.75PE
NSECD,4960,2,EURINR,EURINR26703111.25CE,OPTCUR,EURINR-OPTCUR,3618400004960,2.6075,1.4025,10001,0.0025,1,1000,3100100000025,,2026-07-03T14:30:00,111.25,3,EURINR 03JUL2026 CE 111.25,1,1,EURINR26703111.25CE
NSECD,3512,2,JPYINR,JPYINR2660552.75PE,OPTCUR,JPYINR-OPTCUR,3615600003512,0.0075,0.0025,10001,0.0025,1,1000,3100100000027,,2026-06-05T14:30:00,52.75,4,JPYINR 05JUN2026 PE 52.75,1,1,JPYINR2660552.75PE
NSECD,8578,2,USDINR,USDINR2673189.25PE,OPTCUR,USDINR-OPTCUR,3621200008578,0.0075,0.0025,10001,0.0025,1,1000,3100100000001,,2026-07-31T14:30:00,89.25,4,USDINR 31JUL2026 PE 89.25,1,1,USDINR2673189.25PE
NSECD,6394,2,EURINR,EURINR26703114.25PE,OPTCUR,EURINR-OPTCUR,3618400006394,3.315,1.835,10001,0.0025,1,1000,3100100000025,,2026-07-03T14:30:00,114.25,4,EURINR 03JUL2026 PE 114.25,1,1,EURINR26703114.25PE
NSECD,15522,2,JPYINR,JPYINR26DEC63CE,OPTCUR,JPYINR-OPTCUR,3636300015522,2.5025,1.7625,10001,0.0025,1,1000,3100100000027,,2026-12-29T14:30:00,63,3,JPYINR 29DEC2026 CE 63,1,1,JPYINR26DEC63CE
NSECD,10878,2,GBPINR,GBPINR26MAY123CE,OPTCUR,GBPINR-OPTCUR,3614600010878,6.42,3.94,10001,0.0025,1,1000,3100100000026,,2026-05-26T14:30:00,123,3,GBPINR 26MAY2026 CE 123,1,1,GBPINR26MAY123CE
NSECD,2730,2,GBPUSD,GBPUSD26SEP1.31CE,OPTCUR,GBPUSD-OPTCUR,3627100002730,0.0554,0.0376,10001,0.0001,1,95925.5,3100100000042,,2026-09-28T14:30:00,1.31,3,GBPUSD 28SEP2026 CE 1.31,959255,10000,GBPUSD26SEP1.31CE
NSECD,5232,2,EURINR,EURINR26724105.25PE,OPTCUR,EURINR-OPTCUR,3620500005232,0.1125,0.0275,10001,0.0025,1,1000,3100100000025,,2026-07-24T14:30:00,105.25,4,EURINR 24JUL2026 PE 105.25,1,1,EURINR26724105.25PE
NSECD,10714,2,USDINR,USDINR26JUN93.75PE,OPTCUR,USDINR-OPTCUR,3617600010714,0.15,0.02,10001,0.0025,1,1000,3100100000001,,2026-06-25T14:30:00,93.75,4,USDINR 25JUN2026 PE 93.75,1,1,USDINR26JUN93.75PE
NSECD,4201,2,GBPINR,GBPINR26619125.25PE,OPTCUR,GBPINR-OPTCUR,3617000004201,0.6025,0.1275,10001,0.0025,1,1000,3100100000026,,2026-06-19T14:30:00,125.25,4,GBPINR 19JUN2026 PE 125.25,1,1,GBPINR26619125.25PE
NSECD,9100,2,GBPINR,GBPINR26JUL123CE,OPTCUR,GBPINR-OPTCUR,3621000009100,7.0075,4.8625,10001,0.0025,1,1000,3100100000026,,2026-07-29T14:30:00,123,3,GBPINR 29JUL2026 CE 123,1,1,GBPINR26JUL123CE
NSECD,14786,2,USDJPY,USDJPY27MAR155.5PE,OPTCUR,USDJPY-OPTCUR,3708800014786,8.92,6.86,10001,0.01,1,605.4000000000001,3100100000043,,2027-03-29T14:30:00,155.5,4,USDJPY 29MAR2027 PE 155.5,6054,10000,USDJPY27MAR155.5PE
NSECD,7970,2,JPYINR,JPYINR2671055.25CE,OPTCUR,JPYINR-OPTCUR,3619100007970,6.53,5.01,10001,0.0025,1,1000,3100100000027,,2026-07-10T14:30:00,55.25,3,JPYINR 10JUL2026 CE 55.25,1,1,JPYINR2671055.25CE
NSECD,6835,2,GBPINR,GBPINR26529132.25CE,OPTCUR,GBPINR-OPTCUR,3614900006835,0.085,0.005,10001,0.0025,1,1000,3100100000026,,2026-05-29T14:30:00,132.25,3,GBPINR 29MAY2026 CE 132.25,1,1,GBPINR26529132.25CE
NSECD,8099,2,JPYINR,JPYINR2671063.5PE,OPTCUR,JPYINR-OPTCUR,3619100008099,3.3825,2.1275,10001,0.0025,1,1000,3100100000027,,2026-07-10T14:30:00,63.5,4,JPYINR 10JUL2026 PE 63.5,1,1,JPYINR2671063.5PE
NSECD,4469,2,USDINR,USDINR2661993.25CE,OPTCUR,USDINR-OPTCUR,3617000004469,3.5425,2.3975,10001,0.0025,1,1000,3100100000001,,2026-06-19T14:30:00,93.25,3,USDINR 19JUN2026 CE 93.25,1,1,USDINR2661993.25CE
NSECD,11165,2,JPYINR,JPYINR2672466.5PE,OPTCUR,JPYINR-OPTCUR,3620500011165,6.2625,4.7975,10001,0.0025,1,1000,3100100000027,,2026-07-24T14:30:00,66.5,4,JPYINR 24JUL2026 PE 66.5,1,1,JPYINR2672466.5PE
NSECD,1683,2,EURINR,EURINR26717110PE,OPTCUR,EURINR-OPTCUR,3619800001683,0.9875,0.4125,10001,0.0025,1,1000,3100100000025,,2026-07-17T14:30:00,110,4,EURINR 17JUL2026 PE 110,1,1,EURINR26717110PE
NSECD,10329,2,USDJPY,USDJPY26JUL166.5PE,OPTCUR,USDJPY-OPTCUR,3621000010329,11.4,7.94,10001,0.01,1,605.4000000000001,3100100000043,,2026-07-29T14:30:00,166.5,4,USDJPY 29JUL2026 PE 166.5,6054,10000,USDJPY26JUL166.5PE
NSECD,9615,2,JPYINR,JPYINR26JUL57.25PE,OPTCUR,JPYINR-OPTCUR,3621000009615,0.2825,0.1025,10001,0.0025,1,1000,3100100000027,,2026-07-29T14:30:00,57.25,4,JPYINR 29JUL2026 PE 57.25,1,1,JPYINR26JUL57.25PE
NSECD,4446,2,USDINR,USDINR2661990.75PE,OPTCUR,USDINR-OPTCUR,3617000004446,0.0075,0.0025,10001,0.0025,1,1000,3100100000001,,2026-06-19T14:30:00,90.75,4,USDINR 19JUN2026 PE 90.75,1,1,USDINR2661990.75PE
NSECD,14392,2,JPYINR,JPYINR26JUN62.25CE,OPTCUR,JPYINR-OPTCUR,3617600014392,0.68,0.25,10001,0.0025,1,1000,3100100000027,,2026-06-25T14:30:00,62.25,3,JPYINR 25JUN2026 CE 62.25,1,1,JPYINR26JUN62.25CE
NSECD,8336,2,USDINR,USDINR2671092.375PE,OPTCUR,USDINR-OPTCUR,3619100008336,0.055,0.005,10001,0.0025,1,1000,3100100000001,,2026-07-10T14:30:00,92.375,4,USDINR 10JUL2026 PE 92.375,1,1,USDINR2671092.375PE
NSECD,13727,2,JPYINR,JPYINR27MAR61PE,OPTCUR,JPYINR-OPTCUR,3708800013727,1.965,1.41,10001,0.0025,1,1000,3100100000027,,2027-03-29T14:30:00,61,4,JPYINR 29MAR2027 PE 61,1,1,JPYINR27MAR61PE
NSECD,7815,2,GBPINR,GBPINR26710123.5PE,OPTCUR,GBPINR-OPTCUR,3619100007815,0.4425,0.1125,10001,0.0025,1,1000,3100100000026,,2026-07-10T14:30:00,123.5,4,GBPINR 10JUL2026 PE 123.5,1,1,GBPINR26710123.5PE
NSECD,8479,2,JPYINR,JPYINR26JUN51.5CE,OPTCUR,JPYINR-OPTCUR,3617600008479,9.9825,8.4375,10001,0.0025,1,1000,3100100000027,,2026-06-25T14:30:00,51.5,3,JPYINR 25JUN2026 CE 51.5,1,1,JPYINR26JUN51.5CE
NSECD,7340,2,EURINR,EURINR26710104.5CE,OPTCUR,EURINR-OPTCUR,3619100007340,8.605,6.615,10001,0.0025,1,1000,3100100000025,,2026-07-10T14:30:00,104.5,3,EURINR 10JUL2026 CE 104.5,1,1,EURINR26710104.5CE
NSECD,15942,2,JPYINR,JPYINR2661255.5CE,OPTCUR,JPYINR-OPTCUR,3616300015942,5.965,4.425,10001,0.0025,1,1000,3100100000027,,2026-06-12T14:30:00,55.5,3,JPYINR 12JUN2026 CE 55.5,1,1,JPYINR2661255.5CE
NSECD,6509,2,GBPINR,GBPINR27MAR123PE,OPTCUR,GBPINR-OPTCUR,3708800006509,1.755,1.17,10001,0.0025,1,1000,3100100000026,,2027-03-29T14:30:00,123,4,GBPINR 29MAR2027 PE 123,1,1,GBPINR27MAR123PE
NSECD,15547,2,EURINR,EURINR26612110.25CE,OPTCUR,EURINR-OPTCUR,3616300015547,2.83,1.36,10001,0.0025,1,1000,3100100000025,,2026-06-12T14:30:00,110.25,3,EURINR 12JUN2026 CE 110.25,1,1,EURINR26612110.25CE
NSECD,5912,2,EURINR,EURINR26724114.5CE,OPTCUR,EURINR-OPTCUR,3620500005912,1.1675,0.5475,10001,0.0025,1,1000,3100100000025,,2026-07-24T14:30:00,114.5,3,EURINR 24JUL2026 CE 114.5,1,1,EURINR26724114.5CE
NSECD,4674,2,EURINR,EURINR26703106.25PE,OPTCUR,EURINR-OPTCUR,3618400004674,0.1025,0.0125,10001,0.0025,1,1000,3100100000025,,2026-07-03T14:30:00,106.25,4,EURINR 03JUL2026 PE 106.25,1,1,EURINR26703106.25PE
NSECD,7950,2,JPYINR,JPYINR2671053.25CE,OPTCUR,JPYINR-OPTCUR,3619100007950,8.3525,6.8075,10001,0.0025,1,1000,3100100000027,,2026-07-10T14:30:00,53.25,3,JPYINR 10JUL2026 CE 53.25,1,1,JPYINR2671053.25CE
NSECD,5971,2,EURINR,EURINR26724115.75PE,OPTCUR,EURINR-OPTCUR,3620500005971,4.6725,3.0775,10001,0.0025,1,1000,3100100000025,,2026-07-24T14:30:00,115.75,4,EURINR 24JUL2026 PE 115.75,1,1,EURINR26724115.75PE
NSECD,1244,2,EURINR,EURINR26MAY101PE,OPTCUR,EURINR-OPTCUR,3614600001244,0.0075,0.0025,10001,0.0025,1,1000,3100100000025,,2026-05-26T14:30:00,101,4,EURINR 26MAY2026 PE 101,1,1,EURINR26MAY101PE
NSECD,9129,2,GBPINR,GBPINR26JUL125.25PE,OPTCUR,GBPINR-OPTCUR,3621000009129,1.1525,0.5125,10001,0.0025,1,1000,3100100000026,,2026-07-29T14:30:00,125.25,4,GBPINR 29JUL2026 PE 125.25,1,1,GBPINR26JUL125.25PE
NSECD,4507,2,USDINR,USDINR2661994.125PE,OPTCUR,USDINR-OPTCUR,3617000004507,0.1875,0.0225,10001,0.0025,1,1000,3100100000001,,2026-06-19T14:30:00,94.125,4,USDINR 19JUN2026 PE 94.125,1,1,USDINR2661994.125PE
NSECD,10191,2,GBPINR,GBPINR26SEP130.75CE,OPTCUR,GBPINR-OPTCUR,3627100010191,2.685,1.64,10001,0.0025,1,1000,3100100000026,,2026-09-28T14:30:00,130.75,3,GBPINR 28SEP2026 CE 130.75,1,1,GBPINR26SEP130.75CE
NSECD,11262,2,JPYINR,JPYINR26MAY61.25CE,OPTCUR,JPYINR-OPTCUR,3614600011262,0.4325,0.0325,10001,0.0025,1,1000,3100100000027,,2026-05-26T14:30:00,61.25,3,JPYINR 26MAY2026 CE 61.25,1,1,JPYINR26MAY61.25CE
NSECD,14723,2,EURINR,EURINR26JUN112.5CE,OPTCUR,EURINR-OPTCUR,3617600014723,1.5825,0.7025,10001,0.0025,1,1000,3100100000025,,2026-06-25T14:30:00,112.5,3,EURINR 25JUN2026 CE 112.5,1,1,EURINR26JUN112.5CE
NSECD,4977,2,EURINR,EURINR26703112.75CE,OPTCUR,EURINR-OPTCUR,3618400004977,1.645,0.785,10001,0.0025,1,1000,3100100000025,,2026-07-03T14:30:00,112.75,3,EURINR 03JUL2026 CE 112.75,1,1,EURINR26703112.75CE
NSECD,5060,2,EURINR,EURINR26807109.5PE,OPTCUR,EURINR-OPTCUR,3621900005060,0.9525,0.4425,10001,0.0025,1,1000,3100100000025,,2026-08-07T14:30:00,109.5,4,EURINR 07AUG2026 PE 109.5,1,1,EURINR26807109.5PE
NSECD,2318,2,USDINR,USDINR2652294.875CE,OPTCUR,USDINR-OPTCUR,3614200002318,1.6075,0.4875,10001,0.0025,1,1000,3100100000001,,2026-05-22T14:30:00,94.875,3,USDINR 22MAY2026 CE 94.875,1,1,USDINR2652294.875CE
NSECD,1856,2,EURINR,EURINR26SEP102.25PE,OPTCUR,EURINR-OPTCUR,3627100001856,0.09,0.035,10001,0.0025,1,1000,3100100000025,,2026-09-28T14:30:00,102.25,4,EURINR 28SEP2026 PE 102.25,1,1,EURINR26SEP102.25PE
NSECD,3444,2,EURINR,EURINR27MAR113.25CE,OPTCUR,EURINR-OPTCUR,3708800003444,5.55,4.325,10001,0.0025,1,1000,3100100000025,,2027-03-29T14:30:00,113.25,3,EURINR 29MAR2027 CE 113.25,1,1,EURINR27MAR113.25CE
NSECD,16415,2,USDINR,USDINR26SEP86.25PE,OPTCUR,USDINR-OPTCUR,3627100016415,0.0075,0.0025,10001,0.0025,1,1000,3100100000001,,2026-09-28T14:30:00,86.25,4,USDINR 28SEP2026 PE 86.25,1,1,USDINR26SEP86.25PE
NSECD,13415,2,USDINR,USDINR26SEP99.25CE,OPTCUR,USDINR-OPTCUR,3627100013415,0.6325,0.3475,10001,0.0025,1,1000,3100100000001,,2026-09-28T14:30:00,99.25,3,USDINR 28SEP2026 CE 99.25,1,1,USDINR26SEP99.25CE
NSECD,8174,2,USDINR,USDINR2671091PE,OPTCUR,USDINR-OPTCUR,3619100008174,0.01,0.0025,10001,0.0025,1,1000,3100100000001,,2026-07-10T14:30:00,91,4,USDINR 10JUL2026 PE 91,1,1,USDINR2671091PE
NSECD,8651,2,EURUSD,EURUSD26JUL1.11CE,OPTCUR,EURUSD-OPTCUR,3621000008651,0.0702,0.0498,10001,0.0001,1,95925.5,3100100000041,,2026-07-29T14:30:00,1.11,3,EURUSD 29JUL2026 CE 1.11,959255,10000,EURUSD26JUL1.11CE
NSECD,9935,2,USDINR,USDINR2673194PE,OPTCUR,USDINR-OPTCUR,3621200009935,0.3775,0.1525,10001,0.0025,1,1000,3100100000001,,2026-07-31T14:30:00,94,4,USDINR 31JUL2026 PE 94,1,1,USDINR2673194PE
NSECD,1879,2,EURINR,EURINR26717112PE,OPTCUR,EURINR-OPTCUR,3619800001879,1.9375,0.9775,10001,0.0025,1,1000,3100100000025,,2026-07-17T14:30:00,112,4,EURINR 17JUL2026 PE 112,1,1,EURINR26717112PE
NSECD,15743,2,USDJPY,USDJPY26DEC156PE,OPTCUR,USDJPY-OPTCUR,3636300015743,7.43,5.41,10001,0.01,1,605.4000000000001,3100100000043,,2026-12-29T14:30:00,156,4,USDJPY 29DEC2026 PE 156,6054,10000,USDJPY26DEC156PE
NSECD,8401,2,USDINR,USDINR26717100CE,OPTCUR,USDINR-OPTCUR,3619800008401,0.095,0.025,10001,0.0025,1,1000,3100100000001,,2026-07-17T14:30:00,100,3,USDINR 17JUL2026 CE 100,1,1,USDINR26717100CE
NSECD,5233,2,EURINR,EURINR26JUN113.25CE,OPTCUR,EURINR-OPTCUR,3617600005233,1.185,0.49,10001,0.0025,1,1000,3100100000025,,2026-06-25T14:30:00,113.25,3,EURINR 25JUN2026 CE 113.25,1,1,EURINR26JUN113.25CE
NSECD,3118,2,USDJPY,USDJPY26DEC173CE,OPTCUR,USDJPY-OPTCUR,3636300003118,1.6,0.94,10001,0.01,1,605.4000000000001,3100100000043,,2026-12-29T14:30:00,173,3,USDJPY 29DEC2026 CE 173,6054,10000,USDJPY26DEC173CE
NSECD,5508,2,EURINR,EURINR26731113PE,OPTCUR,EURINR-OPTCUR,3621200005508,2.6,1.485,10001,0.0025,1,1000,3100100000025,,2026-07-31T14:30:00,113,4,EURINR 31JUL2026 PE 113,1,1,EURINR26731113PE
NSECD,4058,2,USDINR,USDINR2672493.625CE,OPTCUR,USDINR-OPTCUR,3620500004058,3.3675,2.3325,10001,0.0025,1,1000,3100100000001,,2026-07-24T14:30:00,93.625,3,USDINR 24JUL2026 CE 93.625,1,1,USDINR2672493.625CE
NSECD,6375,2,JPYINR,JPYINR2671758PE,OPTCUR,JPYINR-OPTCUR,3619800006375,0.3775,0.1325,10001,0.0025,1,1000,3100100000027,,2026-07-17T14:30:00,58,4,JPYINR 17JUL2026 PE 58,1,1,JPYINR2671758PE
NSECD,8984,2,GBPINR,GBPINR26JUN133.25PE,OPTCUR,GBPINR-OPTCUR,3617600008984,5.9775,3.7625,10001,0.0025,1,1000,3100100000026,,2026-06-25T14:30:00,133.25,4,GBPINR 25JUN2026 PE 133.25,1,1,GBPINR26JUN133.25PE
NSECD,5438,2,GBPINR,GBPINR26717131CE,OPTCUR,GBPINR-OPTCUR,3619800005438,1.4075,0.6275,10001,0.0025,1,1000,3100100000026,,2026-07-17T14:30:00,131,3,GBPINR 17JUL2026 CE 131,1,1,GBPINR26717131CE
NSECD,4168,2,GBPINR,GBPINR26619122.25PE,OPTCUR,GBPINR-OPTCUR,3617000004168,0.1125,0.0075,10001,0.0025,1,1000,3100100000026,,2026-06-19T14:30:00,122.25,4,GBPINR 19JUN2026 PE 122.25,1,1,GBPINR26619122.25PE
NSECD,1400,2,EURINR,EURINR26612117.75CE,OPTCUR,EURINR-OPTCUR,3616300001400,0.0225,0.0025,10001,0.0025,1,1000,3100100000025,,2026-06-12T14:30:00,117.75,3,EURINR 12JUN2026 CE 117.75,1,1,EURINR26612117.75CE
NSECD,11387,2,USDINR,USDINR26MAY90.5CE,OPTCUR,USDINR-OPTCUR,3614600011387,6.0225,4.8175,10001,0.0025,1,1000,3100100000001,,2026-05-26T14:30:00,90.5,3,USDINR 26MAY2026 CE 90.5,1,1,USDINR26MAY90.5CE
NSECD,6643,2,EURINR,EURINR26JUN96.25CE,OPTCUR,EURINR-OPTCUR,3617600006643,16.845,14.82,10001,0.0025,1,1000,3100100000025,,2026-06-25T14:30:00,96.25,3,EURINR 25JUN2026 CE 96.25,1,1,EURINR26JUN96.25CE
NSECD,8572,2,USDINR,USDINR2673189PE,OPTCUR,USDINR-OPTCUR,3621200008572,0.0075,0.0025,10001,0.0025,1,1000,3100100000001,,2026-07-31T14:30:00,89,4,USDINR 31JUL2026 PE 89,1,1,USDINR2673189PE
NSECD,14334,2,JPYINR,JPYINR26JUN55CE,OPTCUR,JPYINR-OPTCUR,3617600014334,6.615,5.08,10001,0.0025,1,1000,3100100000027,,2026-06-25T14:30:00,55,3,JPYINR 25JUN2026 CE 55,1,1,JPYINR26JUN55CE
NSECD,7671,2,EURUSD,EURUSD26JUN1.21PE,OPTCUR,EURUSD-OPTCUR,3617600007671,0.057,0.0366,10001,0.0001,1,95925.5,3100100000041,,2026-06-25T14:30:00,1.21,4,EURUSD 25JUN2026 PE 1.21,959255,10000,EURUSD26JUN1.21PE
NSECD,3038,2,EURINR,EURINR26JUN117PE,OPTCUR,EURINR-OPTCUR,3617600003038,6.085,4.185,10001,0.0025,1,1000,3100100000025,,2026-06-25T14:30:00,117,4,EURINR 25JUN2026 PE 117,1,1,EURINR26JUN117PE
NSECD,8645,2,GBPINR,GBPINR27MAR126.25PE,OPTCUR,GBPINR-OPTCUR,3708800008645,2.825,1.985,10001,0.0025,1,1000,3100100000026,,2027-03-29T14:30:00,126.25,4,GBPINR 29MAR2027 PE 126.25,1,1,GBPINR27MAR126.25PE
NSECD,7095,2,GBPINR,GBPINR26724128.75CE,OPTCUR,GBPINR-OPTCUR,3620500007095,2.645,1.42,10001,0.0025,1,1000,3100100000026,,2026-07-24T14:30:00,128.75,3,GBPINR 24JUL2026 CE 128.75,1,1,GBPINR26724128.75CE
NSECD,7818,2,JPYINR,JPYINR2673161.25PE,OPTCUR,JPYINR-OPTCUR,3621200007818,1.8175,1.0225,10001,0.0025,1,1000,3100100000027,,2026-07-31T14:30:00,61.25,4,JPYINR 31JUL2026 PE 61.25,1,1,JPYINR2673161.25PE
NSECD,3888,2,GBPINR,GBPINR26717124.75CE,OPTCUR,GBPINR-OPTCUR,3619800003888,5.4125,3.4525,10001,0.0025,1,1000,3100100000026,,2026-07-17T14:30:00,124.75,3,GBPINR 17JUL2026 CE 124.75,1,1,GBPINR26717124.75CE
NSECD,8556,2,EURINR,EURINR27MAR116.5PE,OPTCUR,EURINR-OPTCUR,3708800008556,4.735,3.655,10001,0.0025,1,1000,3100100000025,,2027-03-29T14:30:00,116.5,4,EURINR 29MAR2027 PE 116.5,1,1,EURINR27MAR116.5PE
NSECD,16535,2,USDJPY,USDJPY26SEP149PE,OPTCUR,USDJPY-OPTCUR,3627100016535,2.28,1.3,10001,0.01,1,605.4000000000001,3100100000043,,2026-09-28T14:30:00,149,4,USDJPY 28SEP2026 PE 149,6054,10000,USDJPY26SEP149PE
NSECD,1366,2,EURINR,EURINR26522114.25CE,OPTCUR,EURINR-OPTCUR,3614200001366,0.0225,0.0025,10001,0.0025,1,1000,3100100000025,,2026-05-22T14:30:00,114.25,3,EURINR 22MAY2026 CE 114.25,1,1,EURINR26522114.25CE
NSECD,5162,2,USDINR,USDINR2660589CE,OPTCUR,USDINR-OPTCUR,3615600005162,7.6125,6.4075,10001,0.0025,1,1000,3100100000001,,2026-06-05T14:30:00,89,3,USDINR 05JUN2026 CE 89,1,1,USDINR2660589CE
NSECD,3127,2,USDJPY,USDJPY27MAR172PE,OPTCUR,USDJPY-OPTCUR,3708800003127,21.39,18.05,10001,0.01,1,605.4000000000001,3100100000043,,2027-03-29T14:30:00,172,4,USDJPY 29MAR2027 PE 172,6054,10000,USDJPY27MAR172PE
NSECD,15779,2,USDJPY,USDJPY26DEC165PE,OPTCUR,USDJPY-OPTCUR,3636300015779,13.69,10.75,10001,0.01,1,605.4000000000001,3100100000043,,2026-12-29T14:30:00,165,4,USDJPY 29DEC2026 PE 165,6054,10000,USDJPY26DEC165PE
NSECD,6282,2,USDINR,USDINR2670392.375PE,OPTCUR,USDINR-OPTCUR,3618400006282,0.0425,0.0025,10001,0.0025,1,1000,3100100000001,,2026-07-03T14:30:00,92.375,4,USDINR 03JUL2026 PE 92.375,1,1,USDINR2670392.375PE
NSECD,15801,2,GBPINR,GBPINR26612121.25CE,OPTCUR,GBPINR-OPTCUR,3616300015801,8.3775,5.9175,10001,0.0025,1,1000,3100100000026,,2026-06-12T14:30:00,121.25,3,GBPINR 12JUN2026 CE 121.25,1,1,GBPINR26612121.25CE
NSECD,11327,2,USDINR,USDINR2670395.625PE,OPTCUR,USDINR-OPTCUR,3618400011327,0.7725,0.2825,10001,0.0025,1,1000,3100100000001,,2026-07-03T14:30:00,95.625,4,USDINR 03JUL2026 PE 95.625,1,1,USDINR2670395.625PE
NSECD,9697,2,JPYINR,JPYINR2652253CE,OPTCUR,JPYINR-OPTCUR,3614200009697,8.2325,6.6875,10001,0.0025,1,1000,3100100000027,,2026-05-22T14:30:00,53,3,JPYINR 22MAY2026 CE 53,1,1,JPYINR2652253CE
NSECD,4484,2,GBPINR,GBPINR26703131.25CE,OPTCUR,GBPINR-OPTCUR,3618400004484,1.1,0.455,10001,0.0025,1,1000,3100100000026,,2026-07-03T14:30:00,131.25,3,GBPINR 03JUL2026 CE 131.25,1,1,GBPINR26703131.25CE
NSECD,4065,2,EURINR,EURINR26619112.75CE,OPTCUR,EURINR-OPTCUR,3617000004065,1.2825,0.5025,10001,0.0025,1,1000,3100100000025,,2026-06-19T14:30:00,112.75,3,EURINR 19JUN2026 CE 112.75,1,1,EURINR26619112.75CE
NSECD,1302,2,EURINR,EURINR26522116.75PE,OPTCUR,EURINR-OPTCUR,3614200001302,6.245,4.22,10001,0.0025,1,1000,3100100000025,,2026-05-22T14:30:00,116.75,4,EURINR 22MAY2026 PE 116.75,1,1,EURINR26522116.75PE
NSECD,5918,2,GBPINR,GBPINR26731129.25PE,OPTCUR,GBPINR-OPTCUR,3621200005918,3.12,1.78,10001,0.0025,1,1000,3100100000026,,2026-07-31T14:30:00,129.25,4,GBPINR 31JUL2026 PE 129.25,1,1,GBPINR26731129.25PE
